customer_age,customer_income,account_age_days,is_foreign_transaction,device_fingerprint_age_days,merchant_risk_score,transaction_amount,transaction_velocity_24h,is_fraud
82,17191.11597568189,1176,0,112,0.4585507608272753,1490.910401948212,2,0
48,44068.17195315605,171,0,34,0.5969481470772589,2533.9590588730493,2,0
53,167551.57425736534,8,0,86,0.061032154946626976,7319.166964252339,4,0
26,41018.524695662934,607,0,34,0.2281546319034761,2468.804000871078,5,0
23,18079.85916928213,434,0,18,0.2991628408069591,1278.2414080408996,2,0
53,18710.541276250566,514,0,84,0.08780013241857965,1297.3365593830176,1,0
37,50430.24116393618,370,0,29,0.3295807325728036,2564.412442602179,7,0
59,9076.441067133843,360,0,340,0.41032470440415014,1097.2470633230432,1,0
44,8060.1574636523765,389,1,69,0.21208933297403654,1388.633075976586,2,0
85,42490.09278066178,552,0,30,0.34520524385782053,2298.231032555064,3,0
34,73700.89722767516,328,0,17,0.38442989594758575,4682.406549518553,4,0
47,75199.86388106452,323,0,45,0.15933973666679888,3726.3526214076373,3,0
30,47906.40840929078,21,0,83,0.36584200122809724,2809.932644326368,3,1
58,94615.08828142527,74,1,18,0.10262903473909034,4561.54274361741,4,1
50,31223.590221659622,994,0,35,0.37527319711214124,1860.2474511149464,2,0
29,26824.589742484495,63,0,172,0.299542719258024,2713.9353779480407,2,0
38,34849.89097394316,573,0,27,0.18013272735039426,2182.814346083147,2,0
64,45994.480518934404,465,0,6,0.266998705563904,2574.9374622475516,2,0
62,816411.5028985885,57,0,78,0.10396871406831601,33381.61382542028,1,1
22,31023.97155556383,679,0,173,0.06531306263370205,1998.7072157554774,2,0
36,41911.93595991193,196,0,59,0.15115805463285673,2178.777897939715,4,0
70,145786.71940090446,317,0,236,0.14886313060174805,6332.846105719561,2,0
40,56584.41055679368,44,0,173,0.6740197440378481,2905.906050097975,3,0
46,9473.638295180193,129,0,42,0.2677961095808836,938.5322064973102,1,0
58,143664.95038681966,121,0,18,0.18086482979869917,6604.314806339056,3,1
23,47065.71078753192,7,1,267,0.3520112782712842,3317.694339048626,1,0
29,3750.4605701180685,610,0,109,0.5106060509227689,1048.4361058167922,2,0
38,26224.069471061546,289,0,76,0.08351305227103968,1611.7530634442194,2,0
61,20408.055217039895,119,0,44,0.21682592709205795,1790.0244352934362,1,0
58,24843.494632389065,506,0,85,0.3109303194926369,1579.5180801585118,1,0
54,35306.825469995914,71,0,58,0.13476880959675824,2316.263764335162,1,0
41,64736.43669272695,1178,0,11,0.26197916111999786,3505.1992385356402,4,0
60,100082.90787319945,195,0,45,0.4267701030493824,4692.0729133437635,1,0
41,103044.61462944654,622,0,79,0.13913782663043683,5179.145199830917,2,0
52,130905.65958863698,459,0,3,0.27806926803834414,6345.907892061519,2,0
57,30943.667538824113,319,0,26,0.08024233548401216,2080.3667542836133,2,0
68,6825.600902563356,280,1,55,0.4769811706232448,885.1610971339022,2,0
42,4903.453488076031,76,0,187,0.09825687362768279,967.8319576653639,2,0
38,67458.69538787812,276,0,0,0.45052605314331867,3273.7844088745533,2,0
62,34612.62472071111,403,0,100,0.20515703083624193,1933.9171118500972,2,0
64,120313.09881546514,401,1,58,0.516683415874159,5403.727881728333,2,1
35,52623.85033417359,10,0,87,0.11927009840185716,2733.7903208506314,2,0
26,8924.548184120178,212,0,22,0.11603308642376571,1141.1189929685104,4,1
61,22392.56424793066,509,0,0,0.4379269011969397,1535.3210198545155,2,0
18,51146.01596080133,44,0,2,0.04383391008580521,3082.106791963829,1,0
18,14901.659395844497,470,0,164,0.14879895460722872,1528.5935109221264,1,0
39,121069.08644206675,155,0,131,0.24305890374228092,5810.881104966457,2,0
43,25529.103090159235,199,0,8,0.1972266468479537,1683.216336963913,1,0
26,28071.539939813963,140,1,43,0.15250179015102713,1734.495019951149,4,0
45,10062.142555631388,185,0,7,0.507546696703158,1164.0938183475205,2,0
45,185394.55941326768,174,0,23,0.2555703682462267,8073.051626891154,1,0
34,31058.14708672771,142,0,7,0.14717269998970536,2037.501958394403,3,0
72,45819.2307959705,136,0,0,0.16559472836523487,2348.177640085559,1,0
48,19569.80710035629,450,0,122,0.32721388355503384,1404.1836688675198,1,0
58,26482.8968678247,211,0,281,0.3981314372418429,1688.324433312393,1,1
20,46445.714884065404,9,0,44,0.3537557793918167,3188.465553268731,5,1
20,51377.12340689796,160,0,1,0.19121173413696674,2671.745898934616,2,0
48,57579.37194265469,296,0,17,0.3179379588564726,3051.8922497358703,2,0
69,81541.99416486458,43,0,0,0.39092747488075535,3764.8486608129047,3,0
26,63232.438321490554,1021,0,15,0.3844756900368406,3198.3035247396233,4,0
44,56182.07255517746,190,0,13,0.4375461574676213,2754.367855863307,2,0
23,21454.614973499854,83,0,11,0.5335099225981943,1717.4770748444862,1,0
31,30317.043299514833,214,0,47,0.47115809215483967,1819.3875190310937,3,0
44,13602.055028761408,437,0,38,0.40956855855836743,1367.017606941056,4,0
34,24346.74183929292,420,0,19,0.5204395277911177,1713.2182573089908,1,0
22,51099.3900942991,347,0,103,0.34048197878760605,2701.9277462292766,2,1
22,50055.281345398565,732,0,97,0.6994109831831091,2812.739361223002,1,0
18,61705.27112658839,370,0,32,0.22800623725348224,3253.3178131672967,2,0
49,117829.74785404655,550,1,281,0.6333127478957405,5315.141986816056,3,0
50,12699.830342307838,142,0,37,0.17280342541624347,1466.4627356904448,2,0
50,8155.596556421292,1425,0,28,0.2513556821495272,1042.7798561957497,2,0
28,29425.54797951106,43,0,13,0.3888439817599503,2098.9726197801474,1,0
57,118152.64822848463,891,0,17,0.2788995252876595,5227.9726384989235,4,1
52,115099.27714764653,206,0,17,0.3102195942416103,5253.548581472443,5,0
42,42568.41065183777,10,0,54,0.29908431791735113,2327.829091690057,4,0
39,28907.19674637647,569,1,53,0.18572887070623065,2053.5489380091503,1,0
32,44767.85919705019,258,0,46,0.2526561808428012,2411.5785940969536,2,0
44,88990.50174481525,59,0,8,0.5552406037310965,4600.117509032445,1,0
66,19469.253048649993,410,0,79,0.09773510341951352,1445.3429415698085,1,0
59,22999.475303391067,345,0,45,0.49131912725999044,1878.6399016297792,3,0
38,39201.07083821282,118,0,261,0.1460727740210749,2295.2085168426015,4,0
50,88921.74891912288,3,1,5,0.5196896480875411,4242.179826321457,1,0
25,70845.1925533057,87,0,134,0.3863983584473197,3661.20198793536,3,0
52,7509.054238879648,580,1,111,0.4127529903660063,1105.9695563493851,1,0
29,70979.41747548914,19,0,81,0.11505597795663715,3476.983954511834,3,0
52,35899.84308291542,338,0,340,0.3257704962268054,2021.2220690994916,2,0
85,60429.681103611096,65,0,237,0.1446612113227357,3020.1763826870742,2,0
33,30562.093563257462,146,0,55,0.2653224801259962,1828.9086197177025,1,0
85,54147.65455154724,87,0,32,0.6392991867514638,2695.9174736990594,2,0
49,37693.61212236675,360,0,67,0.07840748941479155,2146.0070244258095,2,0
30,23496.354094406342,592,0,31,0.07822578497645472,1681.753967375688,2,0
30,19793.93324961646,1031,0,129,0.17307275883773193,1830.5335611519035,1,0
77,31157.995861426596,156,0,9,0.11301215529399866,1768.1219921278398,5,0
49,12892.331399150844,78,0,2,0.07496716784308946,1369.6492377824418,2,0
33,25484.93117410959,17,1,134,0.17208574291160333,1639.823742829167,4,0
38,28077.428538218643,1085,0,14,0.1179109119241892,1816.3523577165183,2,0
48,83215.50108880523,783,1,156,0.026223474105656765,3980.2268964196287,1,0
41,61739.549323833126,402,1,41,0.2327486431012062,2992.204331564524,2,0
47,181726.02254432207,142,0,107,0.04122919410120699,8168.416823256269,3,1
68,9488.421006517992,1198,0,29,0.4885708065223741,1012.7049963122893,2,0
25,29575.16488015705,100,1,73,0.1302320451529061,1793.8614183520135,3,0
51,97370.50410251445,28,1,8,0.058694872479388135,4496.619804090925,1,0
40,45232.554101881986,70,0,103,0.23639711867735658,2315.297147301362,2,0
34,30502.79309485991,284,0,47,0.329856159459692,1841.8856021815955,3,1
58,17223.55855612495,27,0,53,0.29506875814566813,2399.0445020198695,4,0
20,63286.49993124716,10,0,82,0.3072413031132615,3611.9743700964705,2,0
18,42157.998479445865,571,0,98,0.6247103522759911,2211.7811807020853,1,0
45,27710.40225819685,938,0,171,0.5478664747748889,1609.425877475778,1,0
39,81372.5640323202,175,0,88,0.40509113745870456,4328.085271218601,2,0
21,217667.23972541906,699,0,106,0.17393048867207345,9499.582754960997,3,1
18,17840.763805057595,116,0,0,0.2068500833562298,1478.035144131957,2,0
70,57905.8835807399,12,0,70,0.45226452354043023,3220.73268012275,3,0
48,40572.15223355378,19,0,120,0.5974839698804477,2388.97211842054,2,0
42,61059.749713403246,162,0,61,0.3915456633542164,2996.6266048168354,2,0
74,104445.65301164545,438,0,0,0.27951649756563346,5573.634627328914,2,0
57,113292.64400466636,34,0,71,0.2528527904588876,5741.872262596512,1,0
68,24373.603422825734,818,1,19,0.33008234852626084,1515.7880745114726,1,0
24,9635.177545125303,510,0,163,0.22292056706252772,1422.5645975311472,1,0
23,33695.063022261675,613,0,166,0.3027706137683973,2558.2082521348257,2,0
51,33858.41287950475,119,0,12,0.3839557246676546,2238.3776657367916,2,0
48,4015.3185022910943,231,0,25,0.5442560161793907,762.8611122944076,4,1
60,81674.56658255281,228,0,76,0.1440570939099239,4362.951699370868,4,1
18,23860.005926972808,195,0,90,0.2272290571429536,1553.4110692251747,2,0
52,34845.731394684386,706,0,268,0.3208538448036814,2128.32221377494,2,0
56,23002.484360256407,399,0,14,0.31573412162429215,2453.4255306331925,4,0
56,30760.575166240764,780,0,46,0.5179282384057153,2164.028037607316,1,0
35,100811.85604089429,471,0,10,0.34973518913753926,4654.131477502584,3,0
49,38849.80475765082,266,1,53,0.5329180556394514,2550.3762598796475,1,1
30,198235.795940357,1125,0,8,0.3255290548844542,8966.560435797106,3,1
37,60069.98475136905,630,0,372,0.16052640675226024,3272.9117502700756,4,0
26,63647.77967534858,156,0,246,0.06911347636975937,3613.4685072802567,2,0
30,30841.89043498311,240,0,234,0.2456112639279186,2853.3336440051035,2,0
38,34612.96745008201,39,0,21,0.23557512882158,1950.0320763440702,3,0
34,82947.64812898648,784,1,68,0.08223841848014958,3893.1801419163357,1,0
30,93878.82034802662,91,0,75,0.09723342144941383,4511.164636645582,4,1
22,44942.44753520356,99,0,79,0.16001024963413546,2406.1126988493047,2,0
71,56695.21647833772,618,0,159,0.08351903306628215,2800.0648737222596,2,0
34,32467.301218433364,23,0,120,0.3294909054303728,1801.3735681921473,3,0
46,43303.76017962923,22,0,7,0.17728361302941714,2293.2168480584055,3,0
18,38940.018204600055,229,0,32,0.18355602245841277,2151.4191435377334,2,0
62,37481.28570411152,83,0,13,0.38450052171309274,2111.123064059016,2,1
44,80939.50710949561,238,0,285,0.33686615779648776,4048.918531112468,3,0
35,34889.57899272112,343,0,39,0.2955452669381979,2068.408733350916,2,0
35,21954.78566271804,504,0,4,0.23631180746142819,1459.2840512046773,3,0
55,29274.89965466358,263,0,0,0.2196491102271451,1753.3609208017822,1,0
18,28881.966010415133,2,0,37,0.2257997136818788,2222.8848686816536,2,0
29,51677.29264998805,385,1,129,0.18662130762710163,2763.002242527979,5,0
40,23237.242383504486,1238,0,5,0.3219631458478658,1651.9425029350107,5,0
40,89351.09426652793,297,0,15,0.19804422446936196,4085.2951466310847,1,0
79,29276.338849889704,539,0,4,0.027435220508094323,1703.6090546274766,4,0
36,127430.52660327882,599,0,31,0.11092197005692349,5600.96199835312,4,0
56,37079.35938637135,99,0,82,0.2356850093707271,2099.8979428829834,2,0
69,55417.8689158712,213,0,108,0.20334318050736458,2818.984757030782,2,0
52,80415.92926765064,360,1,159,0.14674946281950046,3924.934408556982,3,1
31,96652.49853875006,256,0,129,0.16612915384188318,4384.726260996199,1,0
22,59974.26087212858,1,1,208,0.13879802506568722,3104.3677308707447,3,0
53,295768.52230608894,267,1,32,0.15200790535223455,13040.491213477762,2,0
66,36415.8754655226,5,0,33,0.3681570510695777,1973.013129412976,3,0
50,10858.927926913388,117,0,7,0.3018810006539928,1347.2318767943525,2,1
60,35321.141657798995,839,0,117,0.32356474641048594,2064.3072989765305,1,0
80,68583.4022881797,110,0,49,0.35649958353556993,3319.6017021124135,4,0
54,52255.65694171454,238,0,34,0.3559314606196685,2635.3917277248074,1,0
25,16081.675913532614,512,0,27,0.050149650895516935,1533.1306771266586,2,0
42,27711.493380668246,25,1,9,0.23974155260219016,1705.077722743045,1,0
62,19001.20134802394,178,1,134,0.24895075323641278,1765.080967635262,3,0
38,21348.530386709488,55,0,63,0.15136353950967626,1577.9049699109137,7,0
64,33698.952817345395,350,0,401,0.09404289391966639,1865.808686714964,3,0
40,52750.70607569665,23,0,332,0.29693682320575665,2866.011200335512,4,0
47,20270.1480595546,156,0,8,0.1726354915227906,2509.3332967555543,4,0
36,21861.404950860524,1249,0,140,0.1377833371060359,1800.0670975300345,2,1
44,64125.60707369391,140,0,29,0.2798713483431025,3173.413529288946,1,0
45,18303.99596508736,601,0,137,0.036007113681452645,1286.3488053019323,2,0
18,17656.126743908015,193,0,26,0.7820263618687564,1508.4094176266185,2,0
35,210805.2807971793,582,0,5,0.42423942301297035,9868.886229373229,2,0
23,23827.027095240766,62,1,185,0.0656033173946939,1533.4273794165006,2,0
35,8431.044674331146,282,0,41,0.2964450315517466,1550.0983809885397,2,0
30,13468.592773654967,95,0,318,0.12712000818992086,1282.696885476441,4,0
57,7372.5522657949405,237,0,8,0.44168579258119706,1020.9422976243575,2,0
57,135891.07189788163,86,0,47,0.44102903823095085,6004.150449346523,3,0
50,34274.86883609592,18,0,84,0.25579114255182805,2671.0224799617845,2,0
22,15791.034791325794,50,0,27,0.43083618142854857,1324.6926353575573,3,0
40,56891.54827500761,39,0,32,0.46821269288632855,2904.913536513084,3,1
21,142888.92316776703,519,0,19,0.07164058193843685,6325.063374232912,1,0
39,31670.735621632102,162,0,177,0.12066490757038748,1767.7615477988252,2,0
51,134108.17646010677,659,0,13,0.6349692702449583,6462.891614982134,3,0
56,27751.048202638263,686,1,41,0.4897611162445792,1984.2331832679006,3,0
49,14167.623503657907,871,0,62,0.11606280555976774,1179.5822624968243,1,0
60,154500.63191899649,93,0,55,0.5168561262108877,7002.493506538081,3,0
45,20394.168411329,287,0,0,0.47119393892303857,1649.708609410576,3,0
38,23101.49763709565,5,0,112,0.18749565781684358,1547.2357277251836,2,0
55,83388.25825351714,27,0,58,0.4316891091242938,4131.803910364721,4,0
55,37361.419593830695,99,0,49,0.19949782424587323,2172.8452021457165,2,0
34,33247.31432303445,227,0,72,0.5193420194053566,2549.3317320627393,1,1
47,29625.427065556803,329,1,97,0.21377800319597487,1875.2909481833613,2,0
37,21313.69714419943,113,0,119,0.1641671054119866,1434.150500437788,4,0
18,41970.48391201179,407,0,69,0.24244009936461938,2294.7474862464387,2,0
48,53633.3608580966,285,0,155,0.2554706137136698,3314.4615736643773,2,1
22,30375.62791877828,380,0,291,0.32676469700763056,1777.5044739951322,3,0
46,57140.348414138025,8,0,80,0.18869148475147698,3236.786621821455,1,0
18,50503.15819370232,142,0,140,0.2008719052915325,2533.5198840139683,2,0
31,49507.59856781878,34,0,5,0.16189079771623535,2667.9398604134967,1,0
35,28932.236681814273,170,0,37,0.6538854938709527,1680.6407177655117,4,1
60,26979.664032126653,597,0,102,0.5087388711543782,2596.752881297422,1,0
33,48846.250214218584,468,0,70,0.31204741393175356,2574.5750555336085,4,0
25,13909.337569760757,605,0,184,0.39436143281129665,1227.129640385378,1,0
47,369428.1157141581,180,1,79,0.3404187599592688,15933.143133010677,3,1
38,4855.979777435344,242,0,51,0.4525021797133482,1065.5860073433591,2,0
53,23185.88664232141,600,0,40,0.4694745209936627,1436.6885114675745,1,0
26,54792.68781597405,20,0,43,0.22235484003227937,2706.885920205266,2,0
45,65117.088576319366,318,0,60,0.22570176336621803,3323.060267847149,1,0
79,18476.73626336629,189,1,43,0.2274121034752551,1447.5373258838822,2,0
38,21585.831141872688,340,0,32,0.15267740194695478,1601.1571933876821,2,0
44,37794.57282626207,280,0,4,0.2536550079859632,2054.533360332554,4,1
18,12252.768882054917,210,0,286,0.23306366807127585,1748.032971202111,1,0
29,13879.658395251752,23,0,37,0.3285765103173912,1385.954421379931,5,0
48,73226.25105208367,157,0,97,0.34074733369308385,3711.0293330429135,2,0
37,69820.72488751964,148,1,22,0.6935017580461175,3303.637443327344,2,0
51,36656.521226896715,663,0,25,0.14498154936629096,2067.4582533741022,4,0
48,67228.3155928689,11,0,54,0.1467288196383156,3257.647587766516,2,0
22,39128.17410849207,1009,0,128,0.11585161794364986,2584.2516410701332,2,0
57,19550.937199957716,175,0,158,0.11844611803834099,1783.5381462700263,3,0
23,14374.779023700943,278,0,91,0.1363800144439935,1411.0557840584502,4,0
30,59852.42508108705,746,0,48,0.282093625590411,3051.455054834759,3,0
45,21170.45755817271,350,0,73,0.22863026301027378,1427.605814507701,4,0
65,69367.97795663877,93,1,163,0.047859995527800195,3291.6518274515456,2,0
26,28440.935045433802,352,0,125,0.5891314891650794,1835.3328201639915,3,0
44,102682.79085104441,675,0,9,0.05964293032432011,4786.748875079986,3,0
44,16894.920307714445,284,0,33,0.35991535028119215,1671.1950119701985,1,1
51,14599.837828200087,793,1,85,0.3365406570277471,1172.6319044990062,2,0
59,42824.5898693836,12,1,7,0.5962245842698329,2344.7486763836473,4,0
35,27487.550783122046,228,0,60,0.21703405125157374,2228.7104081393345,1,0
57,40868.37572829938,107,0,180,0.4500062220136279,2312.2230566731205,1,0
61,34253.229145994126,375,0,60,0.5391865797991864,2643.8530269656385,1,0
68,24045.622591983378,407,0,290,0.04397821512897598,1815.1390785438757,5,0
49,29295.926259777327,505,0,3,0.3440774449870765,2346.542227077066,2,0
44,6299.997836754366,535,0,0,0.22216040784426136,864.5728358359987,2,0
34,119607.07719746698,217,1,29,0.40240083029314183,5687.5335176875415,2,0
20,21736.441316704488,606,0,72,0.2591196652680157,2471.155191873884,3,0
37,51453.77396086151,386,0,301,0.143460081469422,3321.217056260705,3,0
43,6875.866093190636,530,0,51,0.11976917655019005,1082.2017285574573,2,0
40,17858.983877485985,70,0,83,0.3338987270652767,1409.2573039399053,6,0
50,44351.60346211595,2299,0,11,0.17596322257336172,2361.357783671098,2,0
20,154056.36151940702,65,0,57,0.4053872092180362,7215.560986878712,3,0
39,51698.37818312902,8,0,4,0.07558836588847366,2734.1753494276454,2,0
71,56344.53682796414,44,1,76,0.10501536226355133,3107.8923284190946,3,0
56,24368.469088188987,362,0,27,0.35701834321350356,1554.3028722693616,2,0
51,35686.57572044317,538,1,288,0.08137697637648064,2709.8585188534644,6,0
47,30766.276219481184,201,0,163,0.0646326500339988,2178.2573602707926,2,0
36,46068.0438014821,472,0,32,0.10787893280866483,2614.2974027672185,5,0
18,97175.61679722923,555,0,49,0.21316152230429375,4642.363760630777,4,0
48,27203.22844878191,1087,0,64,0.13278409240493294,1821.3261761600093,3,0
18,36765.108898372724,166,0,6,0.3182838654301937,2246.782107988112,4,1
37,26277.34154944966,295,0,103,0.4823421988041885,2177.634014012563,1,0
41,29255.682808956546,48,0,11,0.3707852496764522,2094.1335135137897,3,0
35,89199.97469317913,653,0,69,0.08394888457686707,4312.580056455495,1,0
74,51529.673454943775,274,0,25,0.3712571525101971,2758.029790989056,4,0
69,46464.70818925177,10,1,61,0.2883170701954233,2370.6375539834175,1,0
57,32562.89135358724,721,0,56,0.13276654880891997,1964.4201234587524,1,0
28,18057.855459757,95,0,46,0.307969440163531,1625.1540515337829,3,1
70,62891.32144233001,401,1,40,0.009788630883125862,3069.294453791291,4,0
51,70517.46218443922,367,1,96,0.620848562893216,3844.7122141742193,2,0
27,72963.34379357746,654,0,8,0.16150447241111177,3731.6366390733983,3,0
42,35622.93468940889,1252,0,256,0.15326065072567902,2210.644840719229,4,0
56,19357.782506367672,471,0,32,0.5170729196620973,1824.5683610501437,3,0
33,60223.13297773603,120,0,7,0.04729078583652442,2997.6420526176753,2,0
44,85599.41692558913,513,1,98,0.059909334299880775,4251.107720233314,2,0
46,70608.46424724776,169,0,68,0.3541060555004976,3479.5751540477704,2,0
25,19329.24834574768,690,0,13,0.20912020597482753,1418.5280922596883,2,0
37,48778.55085773966,1679,0,149,0.0605214848422605,3243.8394485169406,2,0
26,7610.766876067217,1029,0,19,0.3781646939549459,893.9071981446117,1,0
55,105422.09116728834,117,0,8,0.105945134999748,5207.797485666649,3,1
28,41390.30096495965,1470,0,47,0.19172593608201915,2644.9927852345086,4,0
46,42354.71994279503,236,0,2,0.06251041129728603,2531.238967691315,1,0
21,124679.86746881976,88,0,242,0.32026552828192795,5844.462669610916,1,1
24,22594.605904152217,247,0,442,0.2981947477217327,1442.7600427834695,2,0
24,39839.21080448345,498,0,20,0.22736265448867138,2499.0230612379182,2,0
37,18215.243979680195,225,0,123,0.512957122892427,1889.4589048410123,2,0
44,10962.408918088657,81,1,86,0.07946456296250078,1046.0179343464054,6,0
47,45390.87214272515,245,0,2,0.40387360516896514,2384.6116300943163,1,0
18,43757.35226163903,282,1,141,0.236071974806655,2492.0025102587333,2,0
39,6641.482155381833,1072,0,83,0.36158872374017376,795.8604445390016,1,0
30,65081.840444135436,133,0,82,0.43454374504720267,3199.805485903148,4,0
50,35112.020105916636,62,0,43,0.24549645043659615,2036.1505237793785,2,0
37,66292.20102595784,854,0,60,0.28912405589877704,3679.2752819950338,3,0
40,43830.35979466995,674,0,112,0.320810856728559,2406.9880810978334,4,0
30,83833.16250789717,135,0,43,0.1297604121933041,4426.9258191768,1,0
67,91884.75844265768,11,0,74,0.22611060966760288,4341.320187777572,2,0
22,42591.633941079024,581,0,310,0.4089472496594739,2477.3597196786022,2,0
36,75984.78697208485,940,0,24,0.4553746472198576,3564.3147031379376,3,0
43,73563.12258833626,204,0,129,0.34234707633996225,3934.1751589264913,3,0
38,14109.234811080774,141,0,22,0.25557768848620366,1074.4413335853687,3,0
30,17921.826039490938,324,0,77,0.06232281730355265,1383.0342167277495,3,0
18,16185.179318934917,686,0,11,0.05878460696718683,1160.1284231349475,1,0
31,61763.426687372965,277,0,161,0.10958568764032069,3053.0749738520894,1,0
27,20621.25891866273,44,0,19,0.4233586114516792,1694.475340826324,2,0
67,7144.669061051431,476,0,14,0.3176450030243944,991.3489200158992,3,0
75,16202.455635853748,335,0,72,0.10155832447884676,2304.708721719593,2,0
41,26740.595978565827,307,0,38,0.33654537704320153,1700.879419330002,3,0
20,52455.52972785775,211,0,49,0.4621966301264403,2786.3946436468873,3,0
53,102152.38192825987,177,0,17,0.16311299487493147,4622.062204941551,5,1
27,77800.57838168085,82,0,260,0.3953934403801879,4138.150856721608,3,0
33,41877.41804539014,193,0,89,0.21511673752584687,2303.133796815705,4,0
32,18740.808357923077,950,1,119,0.03348338712369248,1384.1398535545914,3,0
34,7306.101822404149,103,0,38,0.2455714936102964,1056.4174322781694,2,0
36,24596.888822391567,271,0,15,0.026960166553233984,1540.0872159851826,2,0
22,28878.66126894216,359,0,15,0.1987426944493877,1940.1540572455863,4,0
31,39341.467717955515,2174,0,101,0.6474817788172735,2434.928168422985,2,0
57,74299.10799307117,64,0,55,0.1659871286171058,3476.0543965264437,4,0
41,62135.01900296343,107,0,92,0.07181367649260872,3333.0924627712575,1,0
43,39134.68522426717,86,0,65,0.3320145589071087,3171.3415765074833,1,0
18,26402.074234473468,826,0,323,0.038906460901676314,1785.2942282489462,2,1
56,10739.113098743755,17,1,164,0.3722972527219488,1397.7511247800992,2,0
31,19140.954471572113,535,0,75,0.655492075588416,1781.590282561218,2,0
58,16783.585604154778,477,1,24,0.38750854676558905,1662.3847533831495,5,1
44,288976.92401270504,144,0,45,0.17599178756372788,12146.069898942373,3,1
33,179132.8729820809,581,0,352,0.05771914958233827,7667.225677465042,2,0
18,13265.793739349267,303,0,43,0.5339203674367086,1470.3292461909352,2,0
74,49722.83518438219,1844,0,195,0.2942875992415141,2538.6230016152876,5,0
54,12322.946369767345,512,0,12,0.15584793814551365,1243.2574712378575,2,0
54,43430.38287482412,374,0,262,0.4823554103651813,3029.454686108824,1,0
69,24526.782357972843,453,0,301,0.32795472187335006,1955.3254043829465,2,0
45,32418.205925136845,15,0,2,0.28180034462969844,2466.6828321137505,3,0
62,84219.65195638468,91,0,24,0.5747933575718728,3918.7384980362567,3,1
34,48920.32412923622,297,0,126,0.07313514709183401,2543.4205909796005,1,0
53,72834.32073038796,580,0,13,0.20718411583757068,3457.390847456671,2,0
32,54288.355200614504,748,0,17,0.26952937987467634,2870.577891939248,3,0
34,20213.537648758414,682,0,75,0.21451855906707548,1317.0365289802985,2,0
43,12722.20112297975,76,0,100,0.04688820981291188,1135.1898513877459,6,1
22,28578.247659196382,94,0,133,0.2877714656776203,2022.2581836664776,3,1
46,28535.66744241433,46,0,56,0.2773570412004538,1770.6742524832312,3,0
37,23904.33569542336,183,0,149,0.5280321710319953,1664.8318069620193,2,1
18,20668.985606803257,331,0,62,0.5258880677930708,1444.001418338821,2,1
35,38301.949421815596,526,0,84,0.04616092134627824,2522.0163341664593,2,0
36,104506.66331346391,212,0,22,0.3436011760154044,5032.4419343173095,1,0
54,6768.415818833977,143,1,198,0.24766256903998354,898.1940044399266,2,0
46,13436.641768608024,695,0,97,0.2086749145247068,1111.263673617406,2,0
63,44760.84768312793,300,0,279,0.3500879073372846,2556.600838249505,2,0
49,8217.911068961123,158,0,30,0.1595740662988701,862.9080102491732,1,0
33,11445.118710993333,130,0,49,0.44489032656537925,1139.1976486681117,1,1
41,197298.78988985228,264,0,10,0.32339139544540707,8901.03532509635,2,0
36,56947.035051564715,1092,0,72,0.2754772574311084,2889.584378674025,2,0
49,307281.3976632534,842,1,89,0.5329434732349129,13546.06652458726,3,0
42,9261.406198039764,121,0,34,0.4028176615433894,1267.8215397548565,2,1
32,192511.9796184159,215,0,113,0.1977383168363438,8679.697710645403,7,1
42,12718.41519452367,146,0,58,0.18947016463830296,1132.0430776745688,2,0
48,74327.4520736853,419,0,23,0.09474776000092333,3853.1068420558213,4,0
26,6365.522450826226,61,0,52,0.368376266155709,1779.9238406765087,1,0
46,45816.97233561676,63,0,57,0.3554127934508322,2461.1206141514176,2,1
18,48472.630783497756,76,0,89,0.17210592061802024,2514.0323498423973,1,0
58,25368.785790765563,91,0,138,0.30435718735541034,1620.9001141820281,1,0
49,11920.978113413921,753,0,90,0.24867861546306705,999.8393029607245,4,0
66,29012.910789754304,116,1,326,0.6168272541429601,2193.2572798915685,2,0
25,43999.81515846061,446,1,158,0.06893831303262395,2391.782539353035,5,0
59,14458.09081615534,206,0,13,0.43603828076714657,1264.8333796505674,3,0
56,30780.61603905674,80,1,115,0.5474522676526443,1776.691336484355,3,0
39,34516.62134823375,212,0,179,0.06917614261864792,2098.3919052012648,1,0
36,52128.977407932034,693,0,160,0.22045602195927044,3127.247122358855,1,0
25,10158.272519109027,474,0,19,0.7159183241228325,1462.7162259404574,1,1
21,22562.613670645736,399,0,24,0.04907665182842928,1766.9074525016244,4,0
30,41809.27657455671,3,0,13,0.25240817499960505,2474.287028009082,2,0
23,26422.511129782823,146,0,8,0.4982275566454331,2861.9459248286585,2,0
65,15082.432255969383,386,0,12,0.07747389324939541,1118.5425947388317,4,0
19,76776.10681295136,41,0,111,0.16810747069834373,4527.996866604211,1,0
44,78827.24214545345,225,1,15,0.46523843736629195,3737.6077654938326,2,1
48,66347.33263895124,675,0,131,0.32416166877947755,3364.899072755226,2,0
47,27095.72525984079,197,0,90,0.5264949824248218,1929.8479641623032,3,0
48,30800.638568630744,35,0,62,0.38652935760447343,2036.7540564476974,1,0
56,98596.10546457594,208,0,24,0.4274576896302448,4615.9684663946,3,0
35,68962.86336052376,2,0,108,0.18685249211274157,3406.858102188151,2,0
43,99831.05317779761,323,0,237,0.38977403519991627,4839.549536560335,2,0
